dummy,dummy
172119205651,GPWTP
172119205652,GPWTP
172119205653,GPWTP
172119205654,GPWTP
172119205655,GPWTP
172119205655,GPWTP
172119205656,GPWTP
172119205656,GPWTP
172119205657,GPWTP
172119205657,GPWTP
172119205658,GPWTP
172119205658,GPWTP
172119205659,GPWTP
172119205660,GPWTP
172119205661,GPWTP
172119205662,GPWTP
172119205663,GPWTP
172119205664,GPWTP
172119205664,GPWTP
172119205666,GPWTP
172119205667,GPWTP
172119205667,GPWTP
172119205668,GPWTP
172119205670,GPWTP
172119205671,GPWTP
172119205672,GPWTP
172119205673,GPWTP
172119205674,GPWTP
172119205674,GPWTP
172119205675,GPWTP
172119205675,GPWTP
172119205676,GPWTP
172119205676,GPWTP
172119205677,GPWTP
172119205677,GPWTP
172119205678,GPWTP
172119205678,GPWTP
172119205679,GPWTP
172119205679,GPWTP
172119205680,GPWTP
172119205681,GPWTP
172119205682,GPWTP
172119205683,GPWTP
172119205684,GPWTP
172119205685,GPWTP
172119205686,GPWTP
172119205687,GPWTP
172119205687,GPWTP
172119205688,WTP_702
172119205688,WTP_702
172119205689,GPWTP
172119205690,GPWTP
172119205691,GPWTP
172119205692,GPWTP
172119205693,GPWTP
172119205694,GPWTP
172119205695,GPWTP
172119205695,GPWTP
172119205698,WTP_702
172119205698,WTP_702
172119205699,MSWTP
172119205700,MSWTP
172119205700,MSWTP
172119205704,WTP_702
172119205707,WTP_702
172119205712,WTP_702
172119205712,WTP_702
172119205726,WTP_702
172119205729,WTP_702
172119205733,MSWTP
172119205733,MSWTP
172119205738,WTP_702
172119205738,WTP_702
172119205741,WTP_702
172119205745,MSWTP
172119205746,WTP_702
172119205748,WTP_702
172119205749,WTP_702
172119205749,WTP_702
172119205750,GPWTP
172119205751,GPWTP
172119205751,GPWTP
172119205752,GPWTP
172119205753,GPWTP
172119205753,GPWTP
172119205754,GPWTP
172119205755,WTP_702
172119205756,GPWTP
172119205756,GPWTP
172119205758,GPWTP
172119205758,GPWTP
172119205759,GPWTP
172119205759,GPWTP
172119205760,GPWTP
172119205760,GPWTP
172119205761,GPWTP
172119205763,GPWTP
172119205764,GPWTP
172119205765,GPWTP
172119205766,GPWTP
172119205766,GPWTP
172119205767,GPWTP
172119205768,GPWTP
172119205768,GPWTP
172119205769,GPWTP
172119205769,GPWTP
172119205771,GPWTP
172119205772,GPWTP
172119205772,GPWTP
172119205773,GPWTP
172119205774,GPWTP
172119205775,GPWTP
172119205776,GPWTP
172119205777,GPWTP
172119205778,GPWTP
172119205779,GPWTP
172119205780,GPWTP
172119205780,GPWTP
172119205781,GPWTP
172119205782,GPWTP
172119205782,GPWTP
172119205783,GPWTP
172119205783,GPWTP
172119205784,GPWTP
172119205784,GPWTP
172119205785,GPWTP
172119205786,GPWTP
172119205787,GPWTP
172119205787,GPWTP
172119205788,GPWTP
172119205788,GPWTP
172119205789,GPWTP
172119205789,GPWTP
172119205790,GPWTP
172119205791,GPWTP
172119205791,GPWTP
172119205792,GPWTP
172119205793,GPWTP
172119205794,GPWTP
172119205795,GPWTP
172119205796,GPWTP
172119205797,GPWTP
172119205797,GPWTP
172119205798,GPWTP
172119205798,GPWTP
172119205799,GPWTP
172119205799,GPWTP
172119205800,GPWTP
172119205801,GPWTP
172119205802,GPWTP
172119205803,GPWTP
172119205803,GPWTP
172119205804,GPWTP
172119205805,GPWTP
172119205806,GPWTP
172119205807,GPWTP
172119205808,GPWTP
172119205808,GPWTP
172119205809,GPWTP
172119205810,GPWTP
172119205810,GPWTP
172119205811,GPWTP
172119205812,GPWTP
172119205812,GPWTP
172119205813,GPWTP
172119205813,GPWTP
172119205814,GPWTP
172119205814,GPWTP
172119205815,GPWTP
172119205816,GPWTP
172119205817,GPWTP
172119205817,GPWTP
172119205818,GPWTP
172119205819,GPWTP
172119205820,GPWTP
172119205822,WTP_702
172119205823,WTP_702
172119205830,WTP_702
172119205834,WTP_702
172119205837,WTP_702
172119205838,WTP_702
172119205840,WTP_702
172119205840,WTP_702
172119205846,WTP_702
172119205858,WTP_702
172119205858,MSWTP
172119205866,WTP_702
172119205881,WTP_702
172119205881,WTP_702
172119205882,WTP_702
172119205885,MSWTP
172119205890,WTP_702
172119205890,WTP_702
172119205896,WTP_702
172119205903,WTP_702
172119205903,WTP_702
172119205909,GPWTP
172119205910,GPWTP
172119205910,GPWTP
172119205911,GPWTP
172119205912,GPWTP
172119205912,GPWTP
172119205913,GPWTP
172119205914,GPWTP
172119205914,GPWTP
172119205915,GPWTP
172119205917,GPWTP
172119205918,GPWTP
172119205918,GPWTP
172119205919,GPWTP
172119205919,GPWTP
172119205920,GPWTP
172119205921,GPWTP
172119205921,GPWTP
172119205922,GPWTP
172119205923,GPWTP
172119205923,GPWTP
172119205924,WTP_702
172119205925,GPWTP
172119205925,GPWTP
172119205926,GPWTP
172119205927,GPWTP
172119205928,GPWTP
172119205929,GPWTP
172119205930,GPWTP
172119205931,GPWTP
172119205931,GPWTP
172119205932,WTP_702
172119205933,GPWTP
172119205933,GPWTP
172119205934,GPWTP
172119205934,GPWTP
172119205935,GPWTP
172119205935,GPWTP
172119205936,GPWTP
172119205937,GPWTP
172119205938,GPWTP
172119205938,GPWTP
172119205939,GPWTP
172119205939,GPWTP
172119205940,GPWTP
172119205941,GPWTP
172119205942,GPWTP
172119205943,GPWTP
172119205943,GPWTP
172119205944,GPWTP
172119205944,GPWTP
172119205945,GPWTP
172119205946,GPWTP
172119205946,GPWTP
172119205947,GPWTP
172119205947,GPWTP
172119205948,GPWTP
172119205949,GPWTP
172119205950,GPWTP
172119205950,GPWTP
172119205951,GPWTP
172119205952,GPWTP
172119205952,GPWTP
172119205953,GPWTP
172119205954,GPWTP
172119205955,GPWTP
172119205956,GPWTP
172119205957,GPWTP
172119205958,GPWTP
172119205959,GPWTP
172119205959,GPWTP
172119205960,GPWTP
172119205961,GPWTP
172119205962,GPWTP
172119205963,GPWTP
172119205964,GPWTP
172119205965,GPWTP
172119205965,GPWTP
172119205967,GPWTP
172119205968,GPWTP
172119205970,GPWTP
172119205971,GPWTP
172119205971,GPWTP
172119205972,GPWTP
172119205973,GPWTP
172119205974,GPWTP
172119205975,GPWTP
172119205976,GPWTP
172119205976,GPWTP
172119205977,GPWTP
172119205977,GPWTP
172119205978,GPWTP
172119205979,GPWTP
172119205979,GPWTP
172119205980,GPWTP
172119205981,GPWTP
172119205982,GPWTP
172119205982,GPWTP
172119205983,GPWTP
172119205983,GPWTP
172119205984,GPWTP
172119205984,GPWTP
172119205985,GPWTP
172119205986,GPWTP
172119205987,GPWTP
172119205988,GPWTP
172119205989,GPWTP
172119205989,GPWTP
172119205990,GPWTP
172119205990,GPWTP
172119205991,GPWTP
172119205991,GPWTP
172119205992,GPWTP
172119205992,GPWTP
172119205993,GPWTP
172119205994,GPWTP
172119205995,GPWTP
172119205996,GPWTP
172119205997,GPWTP
172119205998,GPWTP
172119205998,GPWTP
172119205999,GPWTP
172119206000,GPWTP
172119206000,GPWTP
172119206001,GPWTP
172119206002,GPWTP
172119206003,GPWTP
172119206003,GPWTP
172119206004,GPWTP
172119206005,GPWTP
172119206006,GPWTP
172119206006,GPWTP
172119206007,GPWTP
172119206008,GPWTP
172119206008,GPWTP
172119206009,GPWTP
172119206009,GPWTP
172119206010,GPWTP
172119206011,GPWTP
172119206012,GPWTP
172119206013,GPWTP
172119206013,GPWTP
172119206014,GPWTP
172119206015,GPWTP
172119206016,GPWTP
172119206017,GPWTP
172119206018,GPWTP
172119206018,GPWTP
172119206019,GPWTP
172119206020,GPWTP
172119206021,GPWTP
172119206022,GPWTP
172119206022,GPWTP
172119206023,GPWTP
172119206023,GPWTP
172119206024,GPWTP
172119206025,GPWTP
172119206026,GPWTP
172119206027,GPWTP
172119206027,GPWTP
172119206028,GPWTP
172119206029,GPWTP
172119206030,GPWTP
172119206031,GPWTP
172119206032,GPWTP
172119206032,GPWTP
172119206033,GPWTP
172119206033,GPWTP
172119206034,GPWTP
172119206034,GPWTP
172119206036,GPWTP
172119206037,GPWTP
172119206038,GPWTP
172119206038,GPWTP
172119206039,GPWTP
172119206039,GPWTP
172119206040,GPWTP
172119206041,GPWTP
172119206042,GPWTP
172119206042,GPWTP
172119206043,GPWTP
172119206044,GPWTP
172119206045,GPWTP
172119206045,GPWTP
172119206046,GPWTP
172119206047,GPWTP
172119206048,GPWTP
172119206049,GPWTP
172119206049,GPWTP
172119206050,GPWTP
172119206051,GPWTP
172119206052,GPWTP
172119206053,GPWTP
172119206053,GPWTP
172119206054,GPWTP
172119206055,GPWTP
172119206056,GPWTP
172119206057,GPWTP
172119206058,GPWTP
172119206059,GPWTP
172119206060,GPWTP
172119206061,GPWTP
172119206063,GPWTP
172119206063,GPWTP
172119206064,GPWTP
172119206064,GPWTP
172119206065,GPWTP
172119206066,GPWTP
172119206067,GPWTP
172119206068,GPWTP
172119206070,GPWTP
172119206070,GPWTP
172119206071,GPWTP
172119206071,GPWTP
172119206072,GPWTP
172119206072,GPWTP
172119206073,GPWTP
172119206073,GPWTP
172119206074,GPWTP
172119206075,GPWTP
172119206076,GPWTP
172119206076,GPWTP
172119206077,GPWTP
172119206078,GPWTP
172119206079,GPWTP
172119206080,GPWTP
172119206081,GPWTP
172119206081,GPWTP
172119206082,GPWTP
172119206083,GPWTP
172119206083,GPWTP
172119206084,GPWTP
172119206085,GPWTP
172119206085,GPWTP
172119206086,GPWTP
172119206086,GPWTP
172119206087,GPWTP
172119206088,GPWTP
172119206088,GPWTP
172119206089,GPWTP
172119206089,GPWTP
172119206090,GPWTP
172119206091,GPWTP
172119206091,GPWTP
172119206092,GPWTP
172119206093,GPWTP
172119206093,GPWTP
172119206094,GPWTP
172119206094,GPWTP
172119206095,GPWTP
172119206096,GPWTP
172119206096,GPWTP
172119206097,GPWTP
172119206098,GPWTP
172119206099,GPWTP
172119206100,GPWTP
172119206101,GPWTP
172119206102,GPWTP
172119206103,GPWTP
172119206103,GPWTP
172119206104,GPWTP
172119206105,GPWTP
172119206106,GPWTP
172119206107,GPWTP
172119206108,GPWTP
172119206108,GPWTP
172119206109,GPWTP
172119206109,GPWTP
172119206110,GPWTP
172119206111,GPWTP
172119206112,GPWTP
172119206113,GPWTP
172119206114,GPWTP
172119206115,GPWTP
172119206115,GPWTP
172119206116,GPWTP
172119206117,GPWTP
172119206118,GPWTP
172119206119,GPWTP
172119206120,GPWTP
172119206121,GPWTP
172119206123,GPWTP
172119206123,GPWTP
172119206124,GPWTP
172119206125,GPWTP
172119206126,GPWTP
172119206126,GPWTP
172119206127,GPWTP
172119206128,GPWTP
172119206128,GPWTP
172119206129,GPWTP
172119206129,GPWTP
172119206130,GPWTP
172119206130,GPWTP
172119206131,GPWTP
172119206132,GPWTP
172119206133,GPWTP
172119206134,GPWTP
172119206135,GPWTP
172119206135,GPWTP
172119206136,GPWTP
172119206136,GPWTP
172119206137,GPWTP
172119206138,GPWTP
172119206139,GPWTP
172119206139,GPWTP
172119206140,GPWTP
172119206140,GPWTP
172119206141,GPWTP
172119206142,GPWTP
172119206143,GPWTP
172119206143,GPWTP
172119206144,GPWTP
172119206145,GPWTP
172119206146,GPWTP
172119206146,GPWTP
172119206147,GPWTP
172119206148,WTP_702
172119206149,GPWTP
172119206151,WTP_702
172119206152,GPWTP
172119206152,GPWTP
172119206153,GPWTP
172119206154,WTP_702
172119206155,GPWTP
172119206156,GPWTP
172119206156,GPWTP
172119206157,GPWTP
172119206157,GPWTP
172119206158,GPWTP
172119206158,GPWTP
172119206159,GPWTP
172119206160,GPWTP
172119206161,GPWTP
172119206162,GPWTP
172119206164,WTP_702
172119206165,GPWTP
172119206165,GPWTP
172119206166,GPWTP
172119206166,GPWTP
172119206167,GPWTP
172119206167,GPWTP
172119206168,GPWTP
172119206169,GPWTP
172119206170,GPWTP
172119206170,GPWTP
172119206172,GPWTP
172119206173,GPWTP
172119206174,GPWTP
172119206175,GPWTP
172119206175,GPWTP
172119206176,GPWTP
172119206177,GPWTP
172119206178,GPWTP
172119206178,GPWTP
172119206180,GPWTP
172119206181,GPWTP
172119206181,GPWTP
172119206182,GPWTP
172119206182,GPWTP
172119206183,GPWTP
172119206183,GPWTP
172119206184,GPWTP
172119206185,GPWTP
172119206186,GPWTP
172119206188,GPWTP
172119206189,GPWTP
172119206190,GPWTP
172119206191,GPWTP
172119206192,GPWTP
172119206193,GPWTP
172119206193,GPWTP
172119206194,GPWTP
172119206194,GPWTP
172119206195,WTP_702
172119206196,GPWTP
172119206196,GPWTP
172119206197,GPWTP
172119206197,GPWTP
172119206198,GPWTP
172119206198,GPWTP
172119206199,GPWTP
172119206200,GPWTP
172119206201,GPWTP
172119206202,GPWTP
172119206203,GPWTP
172119206203,GPWTP
172119206204,GPWTP
172119206204,GPWTP
172119206205,GPWTP
172119206206,GPWTP
172119206206,GPWTP
172119206207,GPWTP
172119206207,GPWTP
172119206208,GPWTP
172119206208,GPWTP
172119206209,GPWTP
172119206210,GPWTP
172119206211,GPWTP
172119206212,GPWTP
172119206213,GPWTP
172119206214,GPWTP
172119206215,GPWTP
172119206215,GPWTP
172119206216,GPWTP
172119206217,GPWTP
172119206217,GPWTP
172119206218,GPWTP
172119206218,GPWTP
172119206219,GPWTP
172119206220,GPWTP
172119206221,GPWTP
172119206222,GPWTP
172119206222,GPWTP
172119206223,GPWTP
172119206223,GPWTP
172119206224,GPWTP
172119206224,GPWTP
172119206225,GPWTP
172119206227,WTP_702
172119206227,WTP_702
172119206228,WTP_702
172119206228,WTP_702
172119206229,WTP_702
172119206229,WTP_702
172119206233,WTP_702
172119206236,WTP_702
172119206241,WTP_702
172119206242,WTP_702
172119206242,WTP_702
172119206243,MSWTP
172119206245,WTP_702
172119206251,GPWTP
172119206252,GPWTP
172119206253,GPWTP
172119206254,GPWTP
172119206255,GPWTP
172119206256,GPWTP
172119206257,GPWTP
172119206258,GPWTP
172119206259,GPWTP
172119206259,GPWTP
172119206260,GPWTP
172119206261,GPWTP
172119206262,GPWTP
172119206263,GPWTP
172119206264,GPWTP
172119206265,GPWTP
172119206266,GPWTP
172119206266,GPWTP
172119206267,GPWTP
172119206267,GPWTP
172119206268,GPWTP
172119206269,GPWTP
172119206270,GPWTP
172119206271,GPWTP
172119206272,GPWTP
172119206272,GPWTP
172119206273,GPWTP
172119206274,GPWTP
172119206274,GPWTP
172119206275,GPWTP
172119206277,GPWTP
172119206278,GPWTP
172119206278,GPWTP
172119206279,GPWTP
172119206280,GPWTP
172119206280,GPWTP
172119206281,GPWTP
172119206283,GPWTP
172119206284,GPWTP
172119206285,GPWTP
172119206285,GPWTP
172119206286,GPWTP
172119206287,GPWTP
172119206288,GPWTP
172119206289,GPWTP
172119206289,GPWTP
172119206290,GPWTP
172119206291,GPWTP
172119206292,GPWTP
172119206292,GPWTP
172119206293,GPWTP
172119206294,GPWTP
172119206295,GPWTP
172119206295,GPWTP
172119206296,GPWTP
172119206297,GPWTP
172119206297,GPWTP
172119206299,GPWTP
172119206299,GPWTP
172119206300,GPWTP
172119206300,GPWTP
172119206301,GPWTP
172119206302,GPWTP
172119206302,GPWTP
172119206303,GPWTP
172119206304,GPWTP
172119206305,GPWTP
172119206306,GPWTP
172119206306,GPWTP
172119206307,GPWTP
172119206307,GPWTP
172119206308,GPWTP
172119206309,GPWTP
172119206310,GPWTP
172119206311,GPWTP
172119206312,GPWTP
172119206313,GPWTP
172119206314,GPWTP
172119206315,GPWTP
172119206315,GPWTP
172119206316,GPWTP
172119206317,GPWTP
172119206317,GPWTP
172119206318,GPWTP
172119206318,GPWTP
172119206319,GPWTP
172119206321,GPWTP
172119206321,GPWTP
172119206322,GPWTP
172119206324,GPWTP
172119206325,GPWTP
172119206325,GPWTP
172119206326,GPWTP
172119206327,GPWTP
172119206328,GPWTP
172119206329,GPWTP
172119206329,GPWTP
172119206330,GPWTP
172119206330,GPWTP
172119206331,GPWTP
172119206334,WTP_702
172119206341,WTP_702
172119206345,WTP_702
172119206345,WTP_702
172119206347,MSWTP
172119206365,WTP_702
172119206365,WTP_702
172119206367,WTP_702
172119206375,WTP_702
172119206376,WTP_702
172119206379,WTP_702
172119206379,WTP_702
172119206385,WTP_702
172119206388,WTP_702
172119206390,WTP_702
172119206393,WTP_702
172119206394,WTP_702
172119206395,MSWTP
172119206396,WTP_702
172119206396,WTP_702
172119206397,WTP_702
172119206398,WTP_702
172119206398,WTP_702
172119206399,WTP_702
172119206400,WTP_702
172119206404,WTP_702
172119206417,WTP_702
172119206418,WTP_702
172119206418,WTP_702
172119206420,WTP_702
172119206422,WTP_702
172119206422,WTP_702
172119206429,WTP_702
172119206429,WTP_702
172119206432,WTP_702
172119206437,WTP_702
172119206438,GPWTP
172119206439,GPWTP
172119206439,GPWTP
172119206440,GPWTP
172119206441,GPWTP
172119206441,GPWTP
172119206442,GPWTP
172119206443,GPWTP
172119206444,GPWTP
172119206445,GPWTP
172119206446,GPWTP
172119206447,GPWTP
172119206448,GPWTP
172119206449,GPWTP
172119206451,GPWTP
172119206452,GPWTP
172119206452,GPWTP
172119206453,GPWTP
172119206454,GPWTP
172119206455,GPWTP
172119206455,GPWTP
172119206456,GPWTP
172119206457,GPWTP
172119206459,GPWTP
172119206460,GPWTP
172119206461,GPWTP
172119206462,GPWTP
172119206462,GPWTP
172119206463,GPWTP
172119206464,GPWTP
172119206465,GPWTP
172119206466,GPWTP
172119206466,GPWTP
172119206467,GPWTP
172119206467,GPWTP
172119206468,GPWTP
172119206469,GPWTP
172119206470,GPWTP
172119206471,GPWTP
172119206471,GPWTP
172119206472,GPWTP
172119206474,GPWTP
172119206474,GPWTP
172119206475,GPWTP
172119206475,GPWTP
172119206476,GPWTP
172119206476,GPWTP
172119206477,GPWTP
172119206478,GPWTP
172119206479,GPWTP
172119206479,GPWTP
172119206480,GPWTP
172119206480,GPWTP
172119206481,GPWTP
172119206482,GPWTP
172119206483,GPWTP
172119206484,GPWTP
172119206486,GPWTP
172119206487,GPWTP
172119206487,GPWTP
172119206488,GPWTP
172119206488,GPWTP
172119206489,GPWTP
172119206489,GPWTP
172119206490,GPWTP
172119206490,GPWTP
172119206491,GPWTP
172119206491,GPWTP
172119206492,GPWTP
172119206493,MSWTP
172119206494,GPWTP
172119206494,GPWTP
172119206495,GPWTP
172119206495,GPWTP
172119206496,GPWTP
172119206497,GPWTP
172119206498,GPWTP
172119206499,GPWTP
172119206502,GPWTP
172119206503,GPWTP
172119206504,GPWTP
172119206505,GPWTP
172119206505,GPWTP
172119206506,GPWTP
172119206506,GPWTP
172119206507,GPWTP
172119206507,GPWTP
172119206508,GPWTP
172119206510,GPWTP
172119206511,GPWTP
172119206512,GPWTP
172119206512,GPWTP
172119206513,GPWTP
172119206514,GPWTP
172119206515,GPWTP
172119206515,GPWTP
172119206516,GPWTP
172119206517,GPWTP
172119206518,GPWTP
172119206518,GPWTP
172119206519,GPWTP
172119206519,GPWTP
172119206520,GPWTP
172119206520,GPWTP
172119206521,GPWTP
172119206522,GPWTP
172119206523,GPWTP
172119206524,GPWTP
172119206525,GPWTP
172119206526,WTP_702
172119206526,WTP_702
172119206527,GPWTP
172119206530,WTP_702
172119206530,WTP_702
172119206531,WTP_702
172119206531,WTP_702
172119206532,WTP_702
172119206536,WTP_702
172119206545,GPWTP
172119206545,GPWTP
172119206546,GPWTP
172119206547,GPWTP
172119206547,GPWTP
172119206548,GPWTP
172119206549,GPWTP
172119206549,GPWTP
172119206550,GPWTP
172119206551,GPWTP
172119206551,GPWTP
172119206554,GPWTP
172119206555,GPWTP
172119206555,GPWTP
172119206556,GPWTP
172119206557,GPWTP
172119206557,GPWTP
172119206558,GPWTP
172119206559,GPWTP
172119206559,GPWTP
172119206561,GPWTP
172119206562,GPWTP
172119206562,GPWTP
172119206563,GPWTP
172119206564,GPWTP
172119206566,GPWTP
172119206567,GPWTP
172119206569,GPWTP
172119206570,GPWTP
172119206571,GPWTP
172119206571,GPWTP
172119206572,GPWTP
172119206572,GPWTP
172119206573,GPWTP
172119206573,GPWTP
172119206574,WTP_702
172119206574,WTP_702
172119206577,GPWTP
172119206579,GPWTP
172119206580,GPWTP
172119206581,GPWTP
172119206582,GPWTP
172119206583,GPWTP
172119206584,GPWTP
172119206585,GPWTP
172119206586,GPWTP
172119206587,GPWTP
172119206588,GPWTP
172119206589,GPWTP
172119206590,GPWTP
172119206591,GPWTP
172119206591,GPWTP
172119206592,GPWTP
172119206592,GPWTP
172119206593,GPWTP
172119206594,GPWTP
172119206595,GPWTP
172119206596,GPWTP
172119206599,WTP_702
172119206599,WTP_702
172119206600,GPWTP
172119206600,GPWTP
172119206601,GPWTP
172119206602,GPWTP
172119206603,GPWTP
172119206604,GPWTP
172119206605,GPWTP
172119206606,GPWTP
172119206607,GPWTP
172119206609,GPWTP
172119206610,GPWTP
172119206610,GPWTP
172119206611,GPWTP
172119206611,GPWTP
172119206612,GPWTP
172119206613,GPWTP
172119206613,GPWTP
172119206615,GPWTP
172119206617,GPWTP
172119206618,GPWTP
172119206619,GPWTP
172119206620,GPWTP
172119206622,GPWTP
172119206622,GPWTP
172119206624,GPWTP
172119206625,GPWTP
172119206625,GPWTP
172119206626,GPWTP
172119206626,GPWTP
172119206627,GPWTP
172119206627,GPWTP
172119206628,GPWTP
172119206630,GPWTP
172119206630,GPWTP
172119206631,GPWTP
172119206631,GPWTP
172119206632,GPWTP
172119206634,GPWTP
172119206635,GPWTP
172119206635,GPWTP
172119206636,GPWTP
172119206637,GPWTP
172119206637,GPWTP
172119206638,GPWTP
172119206643,GPWTP
172119206654,WTP_702
172119206654,WTP_702
172119206656,WTP_702
172119206656,WTP_702
172119206662,WTP_702
172119206664,MSWTP
172119206686,GPWTP
172119206692,GPWTP
172119206706,GPWTP
172119206708,GPWTP
172119206714,GPWTP
172119206715,GPWTP
172119206717,GPWTP
172119206719,GPWTP
172119206719,GPWTP
172119206721,GPWTP
172119206722,GPWTP
172119206722,GPWTP
172119206724,GPWTP
172119206724,GPWTP
172119206726,GPWTP
172119206727,GPWTP
172119206728,GPWTP
172119206730,GPWTP
172119206732,GPWTP
172119206733,GPWTP
172119206733,GPWTP
172119206734,GPWTP
172119206734,GPWTP
172119206736,GPWTP
172119206736,GPWTP
172119206745,GPWTP
172119206745,GPWTP
172119206750,GPWTP
172119206750,GPWTP
172119206757,WTP_702
172119206762,MSWTP
172119206770,MSWTP
172119206774,WTP_702
172119206775,WTP_702
172119206777,WTP_702
172119206782,WTP_702
172119206783,WTP_702
172119206784,WTP_702
172119206784,WTP_702
172119206792,WTP_702
172119206795,WTP_702
172119206801,WTP_702
172119206807,WTP_702
172119206809,WTP_702
172119206813,WTP_702
172119206814,WTP_702
172119206814,WTP_702
172119206820,WTP_702
172119206820,WTP_702
172119206824,WTP_702
172119206826,WTP_702
172119206826,WTP_702
172119206829,WTP_702
172119206830,WTP_702
172119206831,WTP_702
172119206836,WTP_702
172119206836,WTP_702
172119206837,WTP_702
172119206837,WTP_702
172119206845,WTP_702
172119206847,WTP_702
172119206847,WTP_702
172119206848,WTP_702
172119206848,WTP_702
172119206850,WTP_702
172119206850,WTP_702
172119206853,WTP_702
172119206857,WTP_702
172119206908,WTP_702
172119206908,WTP_702
172119206957,MSWTP
172119206957,MSWTP
172119206958,WTP_702
172119206958,WTP_702
172119206962,WTP_702
172119207062,WTP_702
172119207070,MSWTP
172119207072,WTP_702
172119207072,WTP_702
172119207079,WTP_702
172119207080,WTP_702
172119207080,WTP_702
172119207087,WTP_702
172119207087,WTP_702
172119207090,WTP_702
172119207090,WTP_702
172119207094,WTP_702
172119207095,MSWTP
172119207095,MSWTP
172119207096,WTP_702
172119207096,WTP_702
172119207129,WTP_702
172119207137,WTP_702
172119207181,WTP_702
172119207181,WTP_702
172119207182,WTP_702
172119207182,WTP_702
172119207183,WTP_702
172119207183,WTP_702
172119207186,WTP_702
172119207187,WTP_702
172119207187,WTP_702
172119207190,WTP_702
172119207192,WTP_702
172119207198,WTP_702
172119207199,WTP_702
172119207199,WTP_702
172119207201,WTP_702
172119207202,WTP_702
172119207202,WTP_702
172119207206,WTP_702
172119207207,WTP_702
172119207207,WTP_702
172119207210,WTP_702
172119207210,WTP_702
172119207212,WTP_702
172119207213,WTP_702
172119207215,WTP_702
172119207216,WTP_702
172119207216,WTP_702
172119207218,WTP_702
172119207218,WTP_702
172119207219,WTP_702
172119207223,WTP_702
172119207227,WTP_702
172119207227,WTP_702
172119207233,WTP_702
172119207233,WTP_702
172119207241,WTP_702
172119207241,WTP_702
172119207242,WTP_702
172119207242,WTP_702
172119207248,WTP_702
172119207255,WTP_702
172119207257,WTP_702
172119207257,WTP_702
172119207260,WTP_702
172119207261,WTP_702
172119207262,WTP_702
172119207264,WTP_702
172119207266,WTP_702
172119207270,WTP_702
172119207270,WTP_702
172119207271,WTP_702
172119207275,WTP_702
172119207280,WTP_702
172119207281,WTP_702
172119207282,WTP_702
172119207283,WTP_702
172119207285,WTP_702
172119207365,WTP_702
172119207376,WTP_702
172119207376,WTP_702
172119207387,WTP_702
172119207390,WTP_702
172119207423,WTP_702
172119207423,WTP_702
172119207427,MSWTP
172119207427,MSWTP
172119207435,WTP_702
172119207498,MSWTP
172119207498,MSWTP
172119207506,MSWTP
172119207510,WTP_702
172119207512,WTP_702
172119207512,WTP_702
172119207516,WTP_702
172119207517,WTP_702
172119207518,WTP_702
172119207521,MSWTP
172119207524,WTP_702
172119207543,WTP_702
172119207543,WTP_702
172119207544,WTP_702
172119207544,WTP_702
172119207575,WTP_702
172119207604,WTP_702
172119207604,WTP_702
172119207609,MSWTP
172119207609,MSWTP
172119207612,WTP_702
172119207616,WTP_702
172119207617,MSWTP
172119207617,MSWTP
172119207623,MSWTP
172119207629,WTP_702
172119207633,WTP_702
172119207636,WTP_702
172119207638,WTP_702
172119207638,WTP_702
172119207648,WTP_702
172119207650,WTP_702
172119207650,WTP_702
172119207654,WTP_702
172119207655,WTP_702
172119207655,WTP_702
172119207662,WTP_702
172119207664,WTP_702
172119207664,WTP_702
172119207667,WTP_702
172119207669,WTP_702
172119207671,WTP_702
172119207673,WTP_702
172119207673,WTP_702
172119207674,WTP_702
172119207680,MSWTP
172119207682,WTP_702
172119207682,WTP_702
172119207683,WTP_702
172119207684,WTP_702
172119207684,WTP_702
172119207691,WTP_702
172119207692,WTP_702
172119207692,WTP_702
172119207693,WTP_702
172119207693,WTP_702
172119207698,WTP_702
172119207699,WTP_702
172119207705,WTP_702
172119207705,WTP_702
172119207708,WTP_702
172119207749,MSWTP
172119207765,WTP_702
172119207765,WTP_702
172119207816,WTP_702
172119207923,WTP_702
172119207924,WTP_702
172119207924,WTP_702
172119207925,WTP_702
172119207925,WTP_702
172119207928,WTP_702
172119207929,MSWTP
172119207940,WTP_702
172119207940,WTP_702
172119207943,WTP_702
172119207943,WTP_702
172119207946,WTP_702
172119207952,WTP_702
172119207954,WTP_702
172119207954,WTP_702
172119207955,MSWTP
172119207957,WTP_702
172119207958,WTP_702
172119207958,WTP_702
172119207966,MSWTP
172119207967,WTP_702
172119208012,WTP_702
172119208012,WTP_702
172119208032,WTP_702
172119208033,WTP_702
172119208035,WTP_702
172119208035,WTP_702
172119208036,WTP_702
172119208036,WTP_702
172119208037,WTP_702
172119208039,WTP_702
172119208043,WTP_702
172119208047,WTP_702
172119208057,WTP_702
172119208060,WTP_702
172119208062,WTP_702
172119208064,WTP_702
172119208068,WTP_702
172119208072,WTP_702
172119208073,WTP_702
172119208073,WTP_702
172119208076,WTP_702
172119208076,WTP_702
172119208082,WTP_702
172119208082,WTP_702
172119208084,WTP_702
172119208090,WTP_702
172119208091,WTP_702
172119208105,WTP_702
172119208106,WTP_702
172119208106,WTP_702
172119208109,WTP_702
172119208110,WTP_702
172119208113,WTP_702
